1728.8830097228456 0
1728.8830097228456 0
1728.8830097228456 0
1728.8830097228456 0
1728.8830097228456 0
1684.9732427643874 0
1684.9732427643874 0
1616.6471170941948 0
1616.6471170941948 0
1616.6471170941948 0
1616.6471170941948 0
1616.6471170941948 0
1616.6471170941948 0
1616.6471170941948 0
1616.6471170941948 0
1616.6471170941948 0
1616.6471170941948 0
1616.6471170941948 0
1616.6471170941948 0
1616.6471170941948 0
1616.6471170941948 0
1616.6471170941948 0
1616.6471170941948 0
1616.6471170941948 0
1541.2399218710923 0
1541.2399218710923 0
1541.2399218710923 0
1541.2399218710923 0
1541.2399218710923 0
1541.2399218710923 0
1541.2399218710923 0
1541.2399218710923 0
1541.2399218710923 0
1541.2399218710923 0
1541.2399218710923 0
1541.2399218710923 0
1541.2399218710923 0
1541.2399218710923 0
1541.2399218710923 0
1541.2399218710923 0
1541.2399218710923 0
1541.2399218710923 0
1541.2399218710923 0
1541.2399218710923 0
1541.2399218710923 0
1541.2399218710923 0
1523.240875927687 0
1523.240875927687 0
1523.240875927687 0
1523.240875927687 0
1523.240875927687 0
1523.240875927687 0
1523.240875927687 0
1523.240875927687 0
1523.240875927687 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
1488.6719320035807 0
