Carbon_upper: 32385.407714369507
3780.239154278024 27
3524.9437518281275 28
3524.9437518281275 28
2796.1474820133008 25
2796.1474820133008 25
2796.1474820133008 25
2796.1474820133008 25
2796.1474820133008 25
2796.1474820133008 25
2796.1474820133008 25
2796.1474820133008 25
2796.1474820133008 25
2796.1474820133008 25
2796.1474820133008 25
2796.1474820133008 25
2796.1474820133008 25
2771.071047081862 25
2630.9967801379344 25
2630.9967801379344 25
2630.9967801379344 25
2630.9967801379344 25
2630.9967801379344 25
2630.9967801379344 25
2630.9967801379344 25
2630.9967801379344 25
2630.9967801379344 25
2630.9967801379344 25
2630.9967801379344 25
2604.5604531740437 25
2604.5604531740437 25
2604.5604531740437 25
2604.5604531740437 25
2604.5604531740437 25
2603.5088933526763 25
2603.5088933526763 25
2558.2908701078277 25
2558.2908701078277 25
2558.2908701078277 25
2558.2908701078277 25
2558.2908701078277 25
2558.2908701078277 25
2558.2908701078277 25
2981.996402710473 22
2981.996402710473 22
2981.996402710473 22
2981.996402710473 22
2981.996402710473 22
2981.996402710473 22
2981.996402710473 22
2981.996402710473 22
2981.996402710473 22
2981.996402710473 22
2981.996402710473 22
2981.996402710473 22
2981.996402710473 22
2981.996402710473 22
2981.996402710473 22
2981.996402710473 22
2981.996402710473 22
2981.996402710473 22
2981.996402710473 22
2981.996402710473 22
2981.996402710473 22
2981.996402710473 22
2905.624522112538 22
3023.823120422794 19
3023.823120422794 19
3023.823120422794 19
3023.823120422794 19
3023.823120422794 19
3023.823120422794 19
3023.823120422794 19
3023.823120422794 19
3023.823120422794 19
3023.823120422794 19
3023.823120422794 19
3023.823120422794 19
3023.823120422794 19
3023.823120422794 19
3023.823120422794 19
3022.6990217065813 19
3022.6990217065813 19
3022.6990217065813 19
3022.6990217065813 19
3022.6990217065813 19
3022.6990217065813 19
3022.6990217065813 19
3022.6990217065813 19
3022.6990217065813 19
3022.6990217065813 19
3022.6990217065813 19
3022.6990217065813 19
3022.6990217065813 19
3022.6990217065813 19
3022.6990217065813 19
3022.6990217065813 19
3022.6990217065813 19
3022.6990217065813 19
3022.6990217065813 19
3022.6990217065813 19
3022.6990217065813 19
