Carbon_upper: 38040.81481891402
5735.0205784561185 0
4678.865199858057 0
4678.865199858057 0
4678.865199858057 0
4678.865199858057 0
4678.865199858057 0
3394.183222419786 0
3394.183222419786 0
3394.183222419786 0
3394.183222419786 0
3394.183222419786 0
3394.183222419786 0
3394.183222419786 0
3394.183222419786 0
3047.07491473808 0
3047.07491473808 0
3047.07491473808 0
3042.3289437144995 0
2860.366733340432 0
2860.366733340432 0
2845.3387491375297 0
2845.3387491375297 0
2845.3387491375297 0
2845.3387491375297 0
2845.3387491375297 0
2823.2114347765496 0
2823.2114347765496 0
2823.2114347765496 0
2823.2114347765496 0
2823.2114347765496 0
2815.879126407083 0
2815.879126407083 0
2810.7783696777637 0
2797.203230879605 0
2797.203230879605 0
2797.203230879605 0
2797.203230879605 0
2797.203230879605 0
2797.203230879605 0
2797.203230879605 0
2797.203230879605 0
2797.203230879605 0
2797.203230879605 0
2797.203230879605 0
2797.203230879605 0
2797.203230879605 0
2792.917024172357 0
2792.917024172357 0
2792.917024172357 0
2792.917024172357 0
2792.917024172357 0
2792.917024172357 0
2792.917024172357 0
2792.917024172357 0
2789.1196586899014 0
2789.1196586899014 0
2789.1196586899014 0
2789.1196586899014 0
2789.1196586899014 0
2789.1196586899014 0
2767.1760007911525 0
2767.1760007911525 0
2767.1760007911525 0
2767.1760007911525 0
2767.1760007911525 0
2767.1760007911525 0
2767.1760007911525 0
2767.1760007911525 0
2767.1760007911525 0
2767.1760007911525 0
2767.1760007911525 0
2767.1760007911525 0
2767.1760007911525 0
2767.1760007911525 0
2767.1760007911525 0
2767.1760007911525 0
2767.1760007911525 0
2767.1760007911525 0
2743.803908179439 0
2743.803908179439 0
2743.803908179439 0
2743.803908179439 0
2743.803908179439 0
2743.803908179439 0
2743.803908179439 0
2743.803908179439 0
2743.803908179439 0
2743.803908179439 0
2743.803908179439 0
2743.803908179439 0
2743.803908179439 0
2743.803908179439 0
2743.803908179439 0
2743.803908179439 0
2743.803908179439 0
2743.803908179439 0
2743.803908179439 0
2743.803908179439 0
2743.803908179439 0
2743.803908179439 0
2743.803908179439 0
