data_path, num_vehicle,fgp, carbon, reject
100rc101.csv,5,0.120413718,1293.121787,11
100rc102.csv,5,0.032544941,638.0484278,0
100rc103.csv,5,0.032407024,635.3445528,0
100rc104.csv,5,0.03266594,640.4206301,0
100rc105.csv,5,0.073460956,1440.213011,0
100rc106.csv,5,0.068599138,1344.896351,0
100rc107.csv,5,0.064287904,1260.373975,0
100rc108.csv,5,0.052412484,1027.554583,0
100rc201.csv,5,0.104544549,1370.225148,7
100rc202.csv,5,0.033019086,647.3441072,0
100rc203.csv,5,0.033332319,653.4850936,0
100rc204.csv,5,0.033389707,654.6101997,0
100rc205.csv,5,0.085397143,1674.223751,0
100rc206.csv,5,0.081285152,1593.607552,0
100rc207.csv,5,0.070344653,1379.117436,0
100rc208.csv,5,0.054681824,1072.045322,0
h100c101.csv,5,0.100986047,1745.817349,1
h100c102.csv,5,0.02653524,482.3805563,0
h100c103.csv,5,0.026549775,482.6447775,0
h100c104.csv,5,0.027581872,501.4071275,0
h100c105.csv,5,0.073221591,1331.085442,0
h100c106.csv,5,0.056071601,1019.318071,0
h100c107.csv,5,0.082102094,1402.528513,1
h100c108.csv,5,0.075911709,1379.988735,0
h100c109.csv,5,0.058195485,1057.927875,0
h100c201.csv,5,0.066919362,1227.251719,0
h100c202.csv,5,0.028280347,518.6407008,0
h100c203.csv,5,0.027867382,511.0672193,0
h100c204.csv,5,0.028641787,525.269238,0
h100c205.csv,5,0.07053367,1293.535461,0
h100c206.csv,5,0.06097537,1118.2433,0
h100c207.csv,5,0.05861347,1074.927796,0
h100c208.csv,5,0.047904111,878.5260399,0
h100r101.csv,5,0.165962418,957.2586611,22
h100r102.csv,5,0.052342614,878.2485583,0
h100r103.csv,5,0.032014046,537.1586821,0
h100r104.csv,5,0.031925838,535.678659,0
h100r105.csv,5,0.098387437,1235.509538,5
h100r106.csv,5,0.042142872,707.1086775,0
h100r107.csv,5,0.032374725,543.2104617,0
h100r108.csv,5,0.031941514,535.9416865,0
h100r109.csv,5,0.07671226,1287.143035,0
h100r110.csv,5,0.056537487,948.6336693,0
h100r111.csv,5,0.052493621,880.7822694,0
h100r112.csv,5,0.055234839,926.7767437,0
h100r201.csv,5,0.115069526,1432.352112,6
h100r202.csv,5,0.041551476,697.1857361,0
h100r203.csv,5,0.032368122,543.0996636,0
h100r204.csv,5,0.033507206,562.2121863,0
h100r205.csv,5,0.063967818,1073.306045,0
h100r206.csv,5,0.041144898,690.3638201,0
h100r207.csv,5,0.03170798,532.0232408,0
h100r208.csv,5,0.032583733,546.7173753,0
h100r209.csv,5,0.062637672,1050.987731,0
h100r210.csv,5,0.055168081,925.6566184,0
h100r211.csv,5,0.052770946,885.4354778,0
