data_path, num_vehicle,fgp, carbon, reject
0RC1_2_4.csv, 10, 0.020120965797520898, 1368.7597722488244, 0.0
0R1_2_10.csv, 10, 0.06836876668786639, 4645.131757899098, 0.0
0R2_2_10.csv, 10, 0.05850948390493416, 3975.2693370338393, 0.0
0RC1_2_2.csv, 10, 0.02015470684146235, 1371.0550588710219, 0.0
RC2_2_10.csv, 10, 0.035816168361731744, 2436.4501656113207, 0.0
00C2_2_6.csv, 10, 0.05316625366878138, 3386.519077954991, 0.0
0RC1_2_5.csv, 10, 0.058752623112072716, 3996.7379219843415, 0.0
0RC1_2_9.csv, 10, 0.05225388106416079, 3554.6509578238156, 0.0
00R2_2_7.csv, 10, 0.022662936856636104, 1539.772220853961, 0.0
00C2_2_8.csv, 10, 0.050729596551283666, 2915.9812834140785, 1.0
00R2_2_1.csv, 10, 0.07702649683725597, 3887.9656961621977, 4.0
0RC1_2_1.csv, 10, 0.11270607175206282, 4972.884020453277, 8.0
00C2_2_2.csv, 10, 0.018684158108011384, 1190.120678475827, 0.0
00C1_2_4.csv, 10, 0.014312130461199345, 975.7725211350821, 0.0
00C1_2_2.csv, 10, 0.014140194182135177, 964.050248413222, 0.0
00C2_2_9.csv, 10, 0.05013931994726793, 2878.382565377199, 1.0
00R1_2_3.csv, 10, 0.022244747102379586, 1511.3594440491145, 0.0
00C2_2_7.csv, 10, 0.046863744669354064, 2985.0695588951908, 0.0
00R1_2_2.csv, 10, 0.023095297064394664, 1569.1477709656115, 0.0
00C2_2_1.csv, 10, 0.04912513867572607, 3129.113071779544, 0.0
RC1_2_10.csv, 10, 0.0550617726397302, 3745.6621186275042, 0.0
00C2_2_5.csv, 10, 0.04784516769091544, 3047.583043609902, 0.0
0RC2_2_1.csv, 10, 0.08601880648640217, 5178.032012525055, 2.0
00C1_2_8.csv, 10, 0.04736495372838825, 3229.248114967428, 0.0
0RC2_2_9.csv, 10, 0.04121868225973676, 2803.964516911275, 0.0
00C1_2_3.csv, 10, 0.014246582245017845, 971.3035744375431, 0.0
0RC1_2_6.csv, 10, 0.08059572952782344, 5482.648969381158, 0.0
00R1_2_9.csv, 10, 0.04946991784719822, 3361.1003618332356, 0.0
00C1_2_7.csv, 10, 0.061023045243624334, 4160.429564706587, 0.0
0C1_2_10.csv, 10, 0.03818648713681099, 2603.478561615625, 0.0
00R1_2_6.csv, 10, 0.023159287504132445, 1573.4954290882872, 0.0
00R1_2_4.csv, 10, 0.023578947886723208, 1602.008123775384, 0.0
0RC2_2_2.csv, 10, 0.028611747096139502, 1946.358282850324, 0.0
0C2_2_10.csv, 10, 0.04514398624738165, 2875.526487800393, 0.0
00R2_2_5.csv, 10, 0.058456721265015395, 3971.684521537075, 0.0
00R1_2_5.csv, 10, 0.09160330349459199, 5887.391742154334, 1.0
00R2_2_3.csv, 10, 0.03838634336954646, 2608.056738387016, 0.0
00C1_2_9.csv, 10, 0.04158371621659324, 2835.0948673109515, 0.0
0RC1_2_7.csv, 10, 0.052775421949101654, 3590.1295819651123, 0.0
00C1_2_5.csv, 10, 0.05842720371539875, 3983.450264571592, 0.0
0RC2_2_5.csv, 10, 0.06553873211945603, 4458.373467358916, 0.0
0RC2_2_7.csv, 10, 0.0757544004135156, 5153.310079659569, 0.0
00R1_2_8.csv, 10, 0.022482453222014035, 1527.5097462829103, 0.0
00R2_2_4.csv, 10, 0.02378621790867205, 1616.0905273063793, 0.0
00R2_2_2.csv, 10, 0.032217610315575115, 2188.9387814136962, 0.0
00C2_2_3.csv, 10, 0.019208482674434556, 1223.5184641895712, 0.0
0RC2_2_4.csv, 10, 0.020607775281212038, 1401.875739182566, 0.0
0RC2_2_6.csv, 10, 0.09086758890632339, 3487.287498546901, 8.0
00R1_2_7.csv, 10, 0.02282802832353629, 1550.988916035217, 0.0
0RC1_2_8.csv, 10, 0.06401584431278372, 4354.776672433785, 0.0
0RC1_2_3.csv, 10, 0.020374714345649827, 1386.0214091126086, 0.0
00C1_2_1.csv, 10, 0.06399467867521932, 4025.514724800661, 1.0
00R2_2_9.csv, 10, 0.06017108610425384, 4088.1624243158235, 0.0
00R2_2_6.csv, 10, 0.04313594954154518, 2930.7559406088453, 0.0
00C1_2_6.csv, 10, 0.05270186750242868, 3593.108256020083, 0.0
0RC2_2_3.csv, 10, 0.020728846294682923, 1410.1117818502973, 0.0
00R1_2_1.csv, 10, 0.09847843898106197, 3663.7198616852384, 9.0
0RC2_2_8.csv, 10, 0.04919995075432074, 2673.372490042519, 2.0
00R2_2_8.csv, 10, 0.02324696724910692, 1579.4525932677275, 0.0
00C2_2_4.csv, 10, 0.01896492636430183, 1208.004711876699, 0.0
