data_path, num_vehicle,fgp, carbon, reject
100rc101.csv,15,0.087622875,2116.262744,0
100rc102.csv,15,0.02611151,630.6437224,0
100rc103.csv,15,0.026430849,638.3563748,0
100rc104.csv,15,0.026748125,646.0192135,0
100rc105.csv,15,0.069384975,1675.782,0
100rc106.csv,15,0.067465571,1629.424671,0
100rc107.csv,15,0.057026449,1377.299571,0
100rc108.csv,15,0.047626384,1150.269734,0
100rc201.csv,15,0.089948009,2172.419232,0
100rc202.csv,15,0.026804825,647.3886219,0
100rc203.csv,15,0.02690024,649.6930678,0
100rc204.csv,15,0.027028672,652.7949668,0
100rc205.csv,15,0.065091504,1572.086328,0
100rc206.csv,15,0.067528314,1630.940028,0
100rc207.csv,15,0.055627999,1343.524297,0
100rc208.csv,15,0.037729558,911.2421467,0
h100c101.csv,15,0.074034831,1682.490347,0
h100c102.csv,15,0.021234958,482.5784128,0
h100c103.csv,15,0.021229433,482.4528601,0
h100c104.csv,15,0.021342417,485.0205033,0
h100c105.csv,15,0.065775465,1494.790805,0
h100c106.csv,15,0.060356119,1371.632602,0
h100c107.csv,15,0.06360013,1445.354899,0
h100c108.csv,15,0.069016837,1568.453132,0
h100c109.csv,15,0.044905853,1020.515114,0
h100c201.csv,15,0.060770441,1390.795737,0
h100c202.csv,15,0.023167608,530.2151837,0
h100c203.csv,15,0.022067716,505.0430001,0
h100c204.csv,15,0.022577888,516.7188137,0
h100c205.csv,15,0.040880626,935.5962996,0
h100c206.csv,15,0.045146773,1033.231585,0
h100c207.csv,15,0.048124871,1101.388503,0
h100c208.csv,15,0.03900473,892.6644457,0
h100r101.csv,15,0.090443466,1893.152584,0
h100r102.csv,15,0.039583904,828.5658793,0
h100r103.csv,15,0.025422492,532.1407821,0
h100r104.csv,15,0.025509091,533.9534576,0
h100r105.csv,15,0.084879474,1776.687727,0
h100r106.csv,15,0.029594529,619.4693852,0
h100r107.csv,15,0.025451728,532.7527478,0
h100r108.csv,15,0.025504196,533.8509966,0
h100r109.csv,15,0.070548821,1476.720084,0
h100r110.csv,15,0.064223573,1344.320706,0
h100r111.csv,15,0.058866394,1232.18481,0
h100r112.csv,15,0.042633904,892.4081404,0
h100r201.csv,15,0.073328403,1534.901978,0
h100r202.csv,15,0.033315854,697.3637603,0
h100r203.csv,15,0.025301434,529.6068016,0
h100r204.csv,15,0.026304396,550.6006914,0
h100r205.csv,15,0.044957478,941.0449457,0
h100r206.csv,15,0.035181113,736.4071494,0
h100r207.csv,15,0.025395441,531.5745441,0
h100r208.csv,15,0.025409583,531.8705674,0
h100r209.csv,15,0.045631484,955.1531481,0
h100r210.csv,15,0.043611259,912.8660281,0
h100r211.csv,15,0.039073779,817.8879978,0
