data_path, num_vehicle,fgp, carbon, reject
00C1_2_1.csv,50,0.047239129,4673.183338,0
00C1_2_2.csv,50,0.009788265,968.3150067,0
00C1_2_3.csv,50,0.009914563,980.8091786,0
00C1_2_4.csv,50,0.009691751,958.7672731,0
00C1_2_5.csv,50,0.044231074,4375.608238,0
00C1_2_6.csv,50,0.033034835,3268.007772,0
00C1_2_7.csv,50,0.033202887,3284.632551,0
00C1_2_8.csv,50,0.031107175,3077.311853,0
00C1_2_9.csv,50,0.023638174,2338.43261,0
00C2_2_1.csv,50,0.043313347,3982.467227,0
00C2_2_2.csv,50,0.013077165,1202.38644,0
00C2_2_3.csv,50,0.013175961,1211.470283,0
00C2_2_4.csv,50,0.013170334,1210.952944,0
00C2_2_5.csv,50,0.052085139,4788.994032,0
00C2_2_6.csv,50,0.045528892,4186.176588,0
00C2_2_7.csv,50,0.053348693,4449.996368,1
00C2_2_8.csv,50,0.050864578,4676.768915,0
00C2_2_9.csv,50,0.04013454,3690.190208,0
00R1_2_1.csv,50,0.056576684,5685.933878,0
00R1_2_2.csv,50,0.015413706,1549.071285,0
00R1_2_3.csv,50,0.015639404,1571.753782,0
00R1_2_4.csv,50,0.015650015,1572.820161,0
00R1_2_5.csv,50,0.07933119,7972.752592,0
00R1_2_6.csv,50,0.015498507,1557.593704,0
00R1_2_7.csv,50,0.015559753,1563.748914,0
00R1_2_8.csv,50,0.015928881,1600.846111,0
00R1_2_9.csv,50,0.055741056,5601.953621,0
00R2_2_1.csv,50,0.046944944,4717.947948,0
00R2_2_2.csv,50,0.022585654,2269.849097,0
00R2_2_3.csv,50,0.015703227,1578.168027,0
00R2_2_4.csv,50,0.0157445,1582.315873,0
00R2_2_5.csv,50,0.048936504,4918.098907,0
00R2_2_6.csv,50,0.027727048,2786.557106,0
00R2_2_7.csv,50,0.015731338,1580.993144,0
00R2_2_8.csv,50,0.015347354,1542.402919,0
00R2_2_9.csv,50,0.051759981,5201.857197,0
0C1_2_10.csv,50,0.026535406,2625.044534,0
0C2_2_10.csv,50,0.033561612,3085.839116,0
0R1_2_10.csv,50,0.052297982,5255.926084,0
0R2_2_10.csv,50,0.044135009,4435.550635,0
0RC1_2_1.csv,50,0.031164333,3134.628095,0
0RC1_2_2.csv,50,0.013606664,1368.610458,0
0RC1_2_3.csv,50,0.013734386,1381.457178,0
0RC1_2_4.csv,50,0.013461678,1354.027208,0
0RC1_2_5.csv,50,0.039534386,3976.520096,0
0RC1_2_6.csv,50,0.052786093,5309.427609,0
0RC1_2_7.csv,50,0.052409644,5271.562903,0
0RC1_2_8.csv,50,0.04017969,4041.4273,0
0RC1_2_9.csv,50,0.042147862,4239.393579,0
0RC2_2_1.csv,50,0.055600346,5592.495968,0
0RC2_2_2.csv,50,0.014069034,1415.117389,0
0RC2_2_3.csv,50,0.014591354,1467.654324,0
0RC2_2_4.csv,50,0.013991274,1407.295928,0
0RC2_2_5.csv,50,0.042934913,4318.558124,0
0RC2_2_6.csv,50,0.049005765,4929.187709,0
0RC2_2_7.csv,50,0.045097296,4536.05889,0
0RC2_2_8.csv,50,0.03162596,3181.060252,0
0RC2_2_9.csv,50,0.028438515,2860.454827,0
RC1_2_10.csv,50,0.035840316,3604.956336,0
RC2_2_10.csv,50,0.026031495,2618.347565,0
