data_path, num_vehicle,fgp, carbon, reject
0RC1_2_4.csv, 6, 0.02123064631316225, 1375.1262737826698, 0.0
0R1_2_10.csv, 6, 0.154428156617376, 3905.0479237546356, 19.0
0R2_2_10.csv, 6, 0.061720968229699046, 3992.5182505095418, 0.0
0RC1_2_2.csv, 6, 0.021160240748869928, 1370.566047972736, 0.0
RC2_2_10.csv, 6, 0.04909621230951212, 3180.001705749594, 0.0
00C2_2_6.csv, 6, 0.047228929391765345, 2874.9149758592, 0.0
0RC1_2_5.csv, 6, 0.07736770558678593, 3407.9313730448735, 5.0
0RC1_2_9.csv, 6, 0.05985585021610892, 3876.9122266778377, 0.0
00R2_2_7.csv, 6, 0.02344072001024737, 1516.2999727694512, 0.0
00C2_2_8.csv, 6, 0.04582380677989202, 2488.036411579963, 1.0
00R2_2_1.csv, 6, 0.12728984139429367, 2790.0243406555196, 17.0
0RC1_2_1.csv, 6, 0.29900113965786584, 1730.9295674818195, 55.0
00C2_2_2.csv, 6, 0.019580325362046368, 1191.8917354361554, 0.0
00C1_2_4.csv, 6, 0.014696111599872887, 956.7638299810695, 0.0
00C1_2_2.csv, 6, 0.014744820505512212, 959.9349353987828, 0.0
00C2_2_9.csv, 6, 0.0477964848774473, 2608.1170883653226, 1.0
00R1_2_3.csv, 6, 0.023826610263764803, 1541.2618929086232, 0.0
00C2_2_7.csv, 6, 0.06419290248871973, 2702.1600728469307, 4.0
00R1_2_2.csv, 6, 0.02420200051404589, 1565.5446037652139, 0.0
00C2_2_1.csv, 6, 0.1278110344392443, 2054.5259754993313, 19.0
RC1_2_10.csv, 6, 0.056470314838825655, 3657.628339628357, 0.0
00C2_2_5.csv, 6, 0.09592074323690405, 3126.76386967647, 9.0
0RC2_2_1.csv, 6, 0.13037302200279605, 2993.3577257797206, 17.0
00C1_2_8.csv, 6, 0.05124002549604852, 3335.889409165283, 0.0
0RC2_2_9.csv, 6, 0.04508894248751514, 2920.4475717358714, 0.0
00C1_2_3.csv, 6, 0.015053374529313475, 980.0227884041121, 0.0
0RC1_2_6.csv, 6, 0.14790951058140567, 2846.619986243547, 21.0
00R1_2_9.csv, 6, 0.04895737278038902, 3166.884932771497, 0.0
00C1_2_7.csv, 6, 0.04178684002314863, 2720.456825035251, 0.0
0C1_2_10.csv, 6, 0.03965430640189236, 2581.6220712862264, 0.0
00R1_2_6.csv, 6, 0.024083607788889124, 1557.8861834669958, 0.0
00R1_2_4.csv, 6, 0.023852157029905924, 1542.9144257995579, 0.0
0RC2_2_2.csv, 6, 0.021708077134622566, 1406.0498573994676, 0.0
0C2_2_10.csv, 6, 0.03687273057166217, 2244.513409185509, 0.0
00R2_2_5.csv, 6, 0.1279660730074717, 2833.767449920056, 17.0
00R1_2_5.csv, 6, 0.14441563220586234, 2937.1413922414067, 20.0
00R2_2_3.csv, 6, 0.024438085252638953, 1580.8161177180036, 0.0
00C1_2_9.csv, 6, 0.0404054986968136, 2630.52709029461, 0.0
0RC1_2_7.csv, 6, 0.07231818453899229, 4684.107782916557, 0.0
00C1_2_5.csv, 6, 0.07217404341718338, 3087.295634452272, 5.0
0RC2_2_5.csv, 6, 0.09138115605063679, 3353.6511831616226, 8.0
0RC2_2_7.csv, 6, 0.054007745480202554, 3498.1257142205127, 0.0
00R1_2_8.csv, 6, 0.02406367997105722, 1556.5971211164085, 0.0
00R2_2_4.csv, 6, 0.024264375219940473, 1569.5794100684375, 0.0
00R2_2_2.csv, 6, 0.04353478359370053, 2816.1161921986304, 0.0
00C2_2_3.csv, 6, 0.020042534635183084, 1220.0272951118616, 0.0
0RC2_2_4.csv, 6, 0.022060916855088698, 1428.9035738097068, 0.0
0RC2_2_6.csv, 6, 0.1407270139010367, 3022.6990217065813, 19.0
00R1_2_7.csv, 6, 0.02363285362965398, 1528.7284392050806, 0.0
0RC1_2_8.csv, 6, 0.057529021748988704, 3726.2016494996587, 0.0
0RC1_2_3.csv, 6, 0.021261031350354953, 1377.0943374184742, 0.0
00C1_2_1.csv, 6, 0.1709642151700439, 2106.1114143825307, 28.0
00R2_2_9.csv, 6, 0.06238533207973362, 4035.4936747830316, 0.0
00R2_2_6.csv, 6, 0.03509383206886237, 2270.099919589891, 0.0
00C1_2_6.csv, 6, 0.06720922389267524, 4375.53525805883, 0.0
0RC2_2_3.csv, 6, 0.02179808412333941, 1411.8796834529426, 0.0
00R1_2_1.csv, 6, 0.1829693166606857, 2548.9720490706977, 29.0
0RC2_2_8.csv, 6, 0.05194939950561003, 3364.8049670116934, 0.0
00R2_2_8.csv, 6, 0.02379322562398037, 1539.1023547897457, 0.0
00C2_2_4.csv, 6, 0.019320622392615557, 1176.0831205531356, 0.0
