data_path, num_vehicle, fheu1, fheu2, fheu3, fheu4, fheu5, fheu6, carbon_heu1, reject_heu1, carbon_heu2, reject_heu2, carbon_heu3, reject_heu3, carbon_heu4, reject_heu4, carbon_heu5, reject_heu5, carbon_heu6, reject_heu6
h100c101.csv,5,  0.21683152624598392,0.37442856622161136,0.2271144593888767,0.35134914379687654,0.25384612174621474,0.3269762906059228,  1511.902771247846,27, 1137.04035764386,63, 1518.8460623719345,29, 1347.4433242008174,56, 1464.8310557498448,35, 1174.3556576572216,53
h100c102.csv,5,  0.12750291813119258,0.2468002215114093,0.2790910384251496,0.2805283486516099,0.14750975652341733,0.23739377738879125,  1957.8808369048638,4, 1786.7164967673814,30, 1203.799935041848,43, 1229.9286039566923,43, 1691.621779282441,11, 1615.7180166750577,30
h100c103.csv,5,  0.10474484874807681,0.10651091135132856,0.09866653504178477,0.10467611187526238,0.13754833104465997,0.12827216376052888,  1904.1424899716894,0, 1936.2475040415427,0, 1793.645644218781,0, 1902.8929316237793,0, 1780.5175150343448,8, 2331.842379041235,0
h100c104.csv,5,  0.0766106186233151,0.13274576418432119,0.10671253006849718,0.11911197735651537,0.07833641622757258,0.11954328317365878,  1392.694111903514,0, 2413.1673582828016,0, 1309.9520268983938,7, 2165.320584829725,0, 1424.0671539827633,0, 2173.1612351567874,0
h100c105.csv,5,  0.1236178009760386,0.324357281270344,0.25940613343794405,0.1292680484880968,0.26179183955228175,0.2848468475039459,  2247.231345204083,0, 1126.745039883528,53, 1205.9282295221803,39, 1719.9857566658186,7, 1249.2976594768834,39, 1308.4340126322463,43
h100c106.csv,5,  0.13738530037570892,0.28024528640288926,0.24092616998354935,0.17793285618469,0.21529278833113233,0.2311255098002037,  2137.5313319777383,4, 1224.7828534826776,43, 1589.9385232537527,31, 1794.7072963264143,16, 1663.919026806254,25, 1411.7736425180324,31
h100c107.csv,5,  0.11945918164269195,0.30885562480453355,0.262881505092351,0.27096960618218474,0.25090775983283564,0.2636714230433658,  1901.6492176306892,3, 1114.925663123521,50, 1089.1177777343157,41, 1236.1502774936098,41, 1321.420588124225,36, 1283.4663544685618,39
h100c108.csv,5,  0.08627961573834238,0.3035010897172994,0.14431828428170174,0.2619350284662641,0.15411019301620055,0.22682835641503926,  1568.4655074631942,0, 1107.5806737260925,49, 1633.604435483208,11, 1431.8894362001433,37, 1541.6270776815104,14, 1423.6506525897323,30
h100c109.csv,5,  0.0797598513695952,0.2777057639209264,0.10089411425578172,0.23571399306217758,0.10801957795435166,0.2311963697882769,  1449.9435896074208,0, 998.6284517570988,45, 1834.140506561376,0, 1495.1870613932854,31, 1693.6902037817572,3, 1503.0561790681797,30
h100c201.csv,5,  0.08663155046222343,0.1309111327746423,0.11065647760319643,0.11529835983846423,0.07977119982462627,0.1379593817749842,  1044.0281542906496,6, 766.621904703984,18, 939.8970324710167,12, 1025.0257275563054,12, 1190.579664795783,3, 1440.6121489648951,12
h100c202.csv,5,  0.07204056898993035,0.09633126871545512,0.10558952670672245,0.12066216818376244,0.08591548205918433,0.0995736038175095,  1321.1708786405006,0, 1766.6443882077267,0, 1300.9150236949897,7, 1214.1824411933328,11, 1575.6265464369214,0, 1190.5874368808722,7
h100c203.csv,5,  0.0777636874760844,0.1141950022753378,0.09897528091358343,0.1064542890351022,0.062497589422555816,0.10663610538396293,  1426.1286487543482,0, 2094.2520805679706,0, 1361.1914890718954,5, 1498.3509794785793,5, 1146.1596748611576,0, 1955.6274890697193,0
