data_path, num_vehicle, fheu1, fheu2, fheu3, fheu4, fheu5, fheu6, carbon_heu1, reject_heu1, carbon_heu2, reject_heu2, carbon_heu3, reject_heu3, carbon_heu4, reject_heu4, carbon_heu5, reject_heu5, carbon_heu6, reject_heu6
h100c101.csv,15,  0.12962383377912873,0.38835179900053085,0.1169846744163967,0.334774622279312,0.15979487654054805,0.33759651810206537,  2945.787093702477,0, 2862.8776977691946,53, 2658.553863203938,0, 2995.3402001366994,41, 3631.443934570002,0, 3171.9729076503695,40
h100c102.csv,15,  0.0991263871355225,0.1675064749952179,0.14605799376117254,0.1818088320141044,0.09647014265252626,0.1651717242662571,  2252.7125093887976,0, 3806.695094308807,0, 3319.2642156138436,0, 4131.725588218984,0, 2192.347602044199,0, 3753.6363445104917,0
h100c103.csv,15,  0.0837882174647057,0.17980807258146303,0.07892601109629133,0.17967522816022366,0.1034732537485519,0.168157505361701,  1904.1424899716894,0, 4086.257010855958,0, 1793.645644218781,0, 4083.2380337886375,0, 2351.497919397015,0, 3821.4901886620737,0
h100c104.csv,15,  0.061282891235582754,0.16969547127104997,0.08179985542983956,0.169633846871831,0.0626634030859877,0.17761437965242294,  1392.694111903514,0, 3856.4414780525303,0, 1858.9556516476737,0, 3855.041022946522,0, 1424.0671539827633,0, 4036.403892571217,0
h100c105.csv,15,  0.09888519879006658,0.19526984511776282,0.26652546895489637,0.36456378969887104,0.2684338593445353,0.2997423327293881,  2247.231345204083,0, 3875.119665660727,5, 2681.869095575365,30, 3109.8023508289284,46, 2725.2385255300683,30, 3549.247491557848,29
h100c106.csv,15,  0.10592159696009933,0.29968539865519284,0.19763188286632316,0.2909107781910252,0.17823181377084,0.2924870766180273,  2407.138133262466,0, 3210.443834441848,32, 3928.7985309718947,5, 3686.0543840818477,26, 3937.9322257882777,1, 3046.8572197338767,32
h100c107.csv,15,  0.09317305867131409,0.3530176589372648,0.24929798989381075,0.2192862052167269,0.22882608435550095,0.25709152353854836,  2117.4191945473376,0, 3297.421972994846,42, 2852.8795957272428,25, 3633.384435039168,12, 3062.661629127857,19, 3705.0123721642817,19
h100c108.csv,15,  0.0690173816914143,0.32801108002732854,0.10608599478749027,0.18425568776828763,0.12945909043004583,0.2000118488655772,  1568.4655074631942,0, 3291.6472997162437,37, 2410.8741822901948,0, 4187.331998635038,0, 2942.0431924664695,0, 3532.8717706164316,9
h100c109.csv,15,  0.06380204708282565,0.2352412442824578,0.08070791153180713,0.19577744408814604,0.09373788738703144,0.1745953977404747,  1449.9435896074208,0, 3433.456896974233,17, 1834.140506561376,0, 3549.1453942233,8, 2130.2552995475016,0, 3967.7955379726927,0
h100c201.csv,15,  0.12570670796968086,0.14198321494997526,0.13098393219537968,0.14297072821908652,0.10722634008171501,0.145783580272917,  2876.930791727176,0, 2569.651996794231,6, 2204.624484524235,7, 2592.252281035471,6, 2453.9880524092523,0, 2656.627371410041,6
h100c202.csv,15,  0.057728201977219396,0.15431085683498516,0.09949141127242107,0.15893199324225302,0.07804663091777402,0.14804262706801496,  1321.1708786405006,0, 3531.5669521267455,0, 2276.966036458898,0, 3637.326539960729,0, 1786.1795866300602,0, 3388.1118929856943,0
h100c203.csv,15,  0.06231430317742564,0.16385436943599574,0.08321790325855882,0.15844100813341408,0.05008113505848257,0.15708041222172148,  1426.1286487543482,0, 3749.980318497821,0, 1904.529616392984,0, 3626.089827133607,0, 1146.1596748611576,0, 3594.951152542028,0
h100c204.csv,15,  0.05212023024580857,0.168495644971296,0.050735166943989427,0.16257164095587762,0.04572095224446457,0.16948821196419472,  1192.8265220519675,0, 3856.200811549121,0, 1161.1278853932467,0, 3720.623722326618,0, 1046.3722856453528,0, 3878.916755597319,0
h100c205.csv,15,  0.08221951876145384,0.12086445074466676,0.09738623746050915,0.12100441976094736,0.101106779769142,0.12268602084907065,  1881.6805326161887,0, 2652.8133121642295,1, 2115.489601895544,1, 2656.016650946457,1, 2200.6381425144837,1, 2694.5018680678113,1
h100c206.csv,15,  0.07591095849447192,0.1258149457941717,0.09613038663360811,0.12963082560804717,0.11063861572906179,0.11948283417914804,  1737.302467382595,0, 2652.8133121642295,2, 2086.748129208191,1, 2966.7383687969586,0, 2532.0815848727743,0, 2621.193557706418,1
h100c207.csv,15,  0.06914521268871836,0.13969873633908872,0.08634773664056267,0.14728955876612587,0.08506014870675593,0.14325507638582918,  1582.4612281842376,0, 3197.1531402782057,0, 1976.1591592797026,0, 3370.877129455804,0, 1946.6913493779557,0, 3165.2464304400874,1
h100c208.csv,15,  0.06852771936744254,0.15219158629830126,0.09142524972187442,0.1275959437629314,0.09005242314962114,0.13293751143567925,  1568.3292412890532,0, 3483.065207379309,0, 2092.3634093547785,0, 2920.167948393044,0, 2060.944823177426,0, 3042.4153667052724,0
h100r101.csv,15,  0.42426398965180373,0.32136840294097624,0.42910855503511813,0.33169126136381605,0.4256836504093978,0.3396472205155703,  2145.1378930636265,65, 2478.2960010503434,41, 2453.790222455585,63, 2590.7497144087547,42, 2485.7237117407894,62, 2653.6597551444274,43
h100r102.csv,15,  0.13784433822755807,0.14946343886980584,0.11931013662815637,0.15377274030998264,0.12564975525939204,0.1453971391914997,  2885.342375770733,0, 3128.552099742697,0, 2497.3865267060514,0, 3218.7539188031637,0, 2630.086719678308,0, 3043.436766568614,0
h100r103.csv,15,  0.07122057703017387,0.14980639117637826,0.10765345265213062,0.1524358374779465,0.09192968391115389,0.14859840370116004,  1490.7812070798657,0, 3135.730739328082,0, 2253.3901125662737,0, 3190.770017228665,0, 1924.2619319059725,0, 3110.4452796823366,0
h100r104.csv,15,  0.08681948481838966,0.1535909999782669,0.08685126171184576,0.15457045918664522,0.0899467234364907,0.15048689088763556,  1817.2958121467648,0, 3214.949750367747,0, 1817.9609625507505,0, 3235.45168171735,0, 1882.7548235213044,0, 3149.9748836929316,0
h100r105.csv,15,  0.4077857698888926,0.20583171390006763,0.4279116590425939,0.16064339623754992,0.4487215932145476,0.1628722249150307,  2318.333689747687,60, 3168.591234056824,11, 2325.1137160275953,64, 3155.323300541749,2, 2035.3424592467636,71, 3201.976894836293,2
h100r106.csv,15,  0.12141646721867592,0.17796886776217374,0.0942620410079736,0.14204913314494771,0.12936490998901173,0.1913544322865181,  2541.476004651641,0, 3207.1085085514,5, 1973.0825715739877,0, 2973.3566759050004,0, 2707.851925792328,0, 3072.800808417554,9
