data_path, num_vehicle, fheu1, fheu2, fheu3, fheu4, fheu5, fheu6, carbon_heu1, reject_heu1, carbon_heu2, reject_heu2, carbon_heu3, reject_heu3, carbon_heu4, reject_heu4, carbon_heu5, reject_heu5, carbon_heu6, reject_heu6
00C1_2_1.csv,30,  0.0806545097469845,0.285448190958821,0.1299959199553316,0.24590992038900106,0.20365477453644126,0.27222202218769853,  6738.850381436808,0, 10547.963792381921,64, 10861.426813259724,0, 12232.642509950081,40, 11611.91126737709,26, 10689.935816104464,58
0C1_2_10.csv,30,  0.08909748723751741,0.15519295032999772,0.09202827563767853,0.16153092062991065,0.048562493480401245,0.1731449256625697,  7444.278537419956,0, 12966.69058938406,0, 7689.151943634848,0, 13496.241059743223,0, 4057.496335177461,0, 11349.000943879522,15
00C1_2_2.csv,30,  0.197545408870969,0.15704605519238607,0.21139731549073415,0.16632145694114042,0.17094655775733109,0.1589536677989948,  12140.665902691033,21, 13121.521316741067,0, 11219.611790646935,31, 13896.500233712415,0, 11788.845608910777,12, 13280.906278375649,0
00C1_2_3.csv,30,  0.04418428319259335,0.15848129042697753,0.06075226286351139,0.1614465150704503,0.04345950393490788,0.1577408507610837,  3691.687849569404,0, 13241.438176175448,0, 5075.976669565333,0, 13489.188801433691,0, 3631.1310500496616,0, 13179.572917300375,0
00C1_2_4.csv,30,  0.0496392244838295,0.15710988849248322,0.04659937222170636,0.16475924614913837,0.027110650377168154,0.1554581215355328,  4147.459427829309,0, 13126.854720416288,0, 3893.4735113519487,0, 13765.97430497522,0, 2265.1506680568486,0, 12988.846189674381,0
00C1_2_5.csv,30,  0.07330517321580753,0.2574396401970613,0.13073662671825176,0.196863772175116,0.1586357023098149,0.19687819186550126,  6124.798179745989,0, 10701.883020621955,52, 10923.314388641384,0, 12291.554696595871,20, 12838.657719887617,2, 12292.759491422074,20
00C1_2_6.csv,30,  0.06670366436162264,0.23415766918241776,0.13763774203863555,0.23211352748852354,0.10851884385259018,0.23547190728999012,  5573.228520471661,0, 11458.55866373341,39, 11499.916785147134,0, 11287.766415701366,39, 9066.972877067798,0, 11568.365964035598,39
00C1_2_7.csv,30,  0.106869350360876,0.26592465224202355,0.19905207791541485,0.26055397640909866,0.08190207665845176,0.26031761081348864,  8929.154299028132,0, 11618.664193729437,51, 11227.346486343235,26, 11793.45599865917,48, 6843.0871660082175,0, 11981.548109937441,47
00C1_2_8.csv,30,  0.09876505169328428,0.17392167754753615,0.1320864562088249,0.31039240714641503,0.08442822936834816,0.25515616112290734,  8252.023456144048,0, 12453.104881135348,10, 11036.095422286728,0, 11385.058761316115,70, 7054.1524270339905,0, 11342.457415760513,48
00C1_2_9.csv,30,  0.10112401198311134,0.16270956893638086,0.10324802825446013,0.17532513956408624,0.0687458161099797,0.1746036751066897,  8449.11944617317,0, 13594.719552942835,0, 8626.585379637503,0, 11946.84419215207,13, 5743.854504456174,0, 11886.564351022645,13
