data_path, num_vehicle, fheu1, fheu2, fheu3, fheu4, fheu5, fheu6, carbon_heu1, reject_heu1, carbon_heu2, reject_heu2, carbon_heu3, reject_heu3, carbon_heu4, reject_heu4, carbon_heu5, reject_heu5, carbon_heu6, reject_heu6
1000C1_10_1.csv,250,  0.31112529429644303,0.1763208501488281,0.19379208601294823,0.17746965631917735,0.08191793022629355,0.18069191324915865,  206611.0995587853,395, 320058.1052143004,0, 299183.64828508865,58, 322143.42141955986,0, 148697.65832670606,0, 327992.47130023455,0
000C1_10_10.csv,250,  0.15024462305311762,0.17641219529169752,0.16377856685868863,0.17887278875323948,0.07285261700132244,0.17826439123760945,  272724.46413698985,0, 320223.91517564445,0, 293664.5382897432,4, 324690.39137706405,0, 132242.27615545763,0, 323586.02648825326,0
1000C1_10_2.csv,250,  0.31098079553785996,0.17805967312542162,0.09930031889720377,0.18000351386585142,0.07239451211582966,0.1781344425340849,  200001.9419812192,402, 323214.4215927765,0, 180250.21933928123,0, 326742.88679524796,0, 131410.72287337846,0, 323350.14323457074,0
1000C1_10_3.csv,250,  0.03175624275560886,0.17825560813866737,0.2416712348074382,0.1813290119537595,0.043644002246410754,0.17914381923782574,  57644.021546552605,0, 323570.08338224527,0, 203848.3761857172,259, 329148.9346683325,0, 79222.7161516311,0, 325182.3666782195,0
1000C1_10_4.csv,250,  0.04674995002413433,0.17846176718226558,0.03956498673044581,0.18243955090597583,0.019294098570612636,0.17764325411414028,  84860.64133060853,0, 323944.30386048806,0, 71818.47566573562,0, 331164.78811115026,0, 35022.70222220379,0, 322458.53662730946,0
1000C1_10_5.csv,250,  0.29325567385732454,0.255401258331005,0.19108105359683203,0.2664049579353045,0.16971374730122404,0.26438202613349265,  208628.51333122537,357, 269572.4159563212,214, 295169.2693035018,57, 303146.7833216017,199, 308064.8734633462,0, 299474.7518011142,199
1000C1_10_6.csv,250,  0.08976414161009945,0.17743574454507494,0.19269970805121983,0.1778076782827575,0.2452549454759046,0.18215996826411598,  162940.12339247746,0, 322081.8646714243,0, 292667.2871357551,63, 322756.99984260503,0, 269288.69455412636,194, 330657.28890995577,0
1000C1_10_7.csv,250,  0.09695473459159115,0.24093645263647798,0.07464051698929651,0.17894124052690816,0.07481482294800747,0.17883843792274134,  175992.5080825519,0, 306784.49003173143,144, 135487.67726361158,0, 324814.64522997173,0, 135804.07793219673,0, 324628.0376525188,0
1000C1_10_8.csv,250,  0.13020936211927525,0.19265310093463245,0.12302586693555086,0.1771013281335331,0.13562683487272353,0.17597419898924763,  236356.40189961347,0, 315250.05370481225,38, 223316.90115209416,0, 321474.8310566231,0, 246190.21374350606,0, 319428.8630503021,0
1000C1_10_9.csv,250,  0.11660341805880514,0.2016533137768316,0.0707460504886395,0.18063041294138507,0.19542504429901686,0.17981381810940156,  211658.85381060338,0, 278998.9718595213,96, 128418.43067156785,0, 327880.8357678543,0, 208758.24287073818,161, 326398.55052233837,0
1000C2_10_1.csv,250,  0.16057788356086672,0.17968945767361041,0.15518852157953072,0.17984133127924198,0.08248169500979133,0.18085858089520304,  202414.33950024596,65, 283909.3217663793,0, 208104.94134743678,47, 284149.28204522544,0, 130321.0683116794,0, 285756.5363175334,0
000C2_10_10.csv,250,  0.12973693570512865,0.18650711964407207,0.07484219430391646,0.1852389725360699,0.03724849102790991,0.1832514860682534,  204984.34299354494,0, 294681.22686936,0, 118250.65810442969,0, 292677.55458944885,0, 58852.6113967345,0, 289537.3262065318,0
1000C2_10_2.csv,250,  0.050744254482031195,0.1836516116921132,0.08582582728819935,0.18418544158205732,0.04603308449713215,0.18613129290523212,  80175.91605013696,0, 290169.52464467124,0, 135604.79691407984,0, 291012.97580733185,0, 72732.26803396709,0, 294087.42066666373,0
1000C2_10_3.csv,250,  0.030259160441145988,0.19151847125725094,0.027641970562713485,0.1934902343005948,0.01891269440768826,0.18996583382647123,  47809.46990040071,0, 302599.1618225321,0, 43674.31020355708,0, 305714.5471966513,0, 29882.054916180754,0, 300145.994866447,0
1000C2_10_4.csv,250,  0.02480025887143997,0.1939146320747794,0.02027587684640831,0.19705530294367332,0.029898514585462627,0.1946499879617277,  39184.40606911137,0, 306385.0956294191,0, 32035.883007330307,0, 311347.3552289707,0, 47239.64949128746,0, 307546.95784339285,0
1000C2_10_5.csv,250,  0.14533773359819452,0.18058740075958427,0.07536207987951031,0.18222316028180457,0.0819189978795212,0.18061202051084865,  202011.22626587295,35, 285328.07173548825,0, 119072.07725207428,0, 287912.57158616965,0, 129432.00691273488,0, 285366.9709395597,0
1000C2_10_6.csv,250,  0.13775193062289265,0.18245861218642762,0.07559361736245934,0.18345020167856957,0.07541936066780708,0.18548622711840332,  202653.03014398698,19, 288284.58556748816,0, 119437.90644761315,0, 289851.2968472119,0, 119162.58089077474,0, 293068.21680014685,0
1000C2_10_7.csv,250,  0.13796424186762593,0.183444211142146,0.04358399111010379,0.18502966891385633,0.13581010291664158,0.18263886548985447,  202988.48188543023,19, 289841.8318003748,0, 68862.70077356201,0, 292346.85489122925,0, 205898.62843763683,11, 288569.38576547767,0
1000C2_10_8.csv,250,  0.13286144587499515,0.18380946876947202,0.11394551156670306,0.18254996701171472,0.08489720788040872,0.18255027709590835,  205185.80431151373,6, 290418.9388081353,0, 180033.89473180435,0, 288428.92618058337,0, 134137.57836014652,0, 288429.4161135724,0
1000C2_10_9.csv,250,  0.13492979232469224,0.18468803312166326,0.088141199107746,0.1910284804159249,0.08587431692631788,0.18531241272697382,  202140.10561747063,14, 291807.07038017124,0, 139263.08411375803,0, 301824.9763514778,0, 135681.41053654367,0, 292793.59008234803,0
1000R1_10_1.csv,250,  0.11231649579867102,0.17812889868497903,0.24525444315225994,0.176624197954714,0.16504422153895068,0.17652303796096638,  205367.61549544014,0, 325703.77942823817,0, 195450.54604284817,277, 322952.4756343352,0, 301778.808070297,0, 322767.507375205,0
000R1_10_10.csv,250,  0.12578830997928678,0.17767760800335727,0.23261325397205632,0.1789900552055427,0.18650476599204568,0.1782127351095308,  230000.45624601014,0, 324878.60686101275,0, 201562.81267680528,245, 327278.38038011926,0, 268866.31354024226,79, 325857.0720187829,0
1000R1_10_2.csv,250,  0.08855696843375109,0.17768543398877965,0.10877556089001823,0.18031327647223075,0.12493892565240405,0.17776396642834674,  161923.9748660287,0, 324892.9164595597,0, 198893.11365451652,0, 329697.853979079,0, 228447.3804256623,0, 325036.51085981453,0
1000R1_10_3.csv,250,  0.043045732072786475,0.1794224130110114,0.06286115574266582,0.18051282118408626,0.05298021147413444,0.17650772465999065,  78707.93413008486,0, 328068.9347053637,0, 114939.88990984466,0, 330062.71598235914,0, 96872.85577703977,0, 322739.5074266278,0
1000R1_10_4.csv,250,  0.05850779742707458,0.17825642893772484,0.04641648345696661,0.18076674627447853,0.0437495915539849,0.18030881557914524,  106979.89427151212,0, 325936.96497879975,0, 84871.26008923772,0, 330527.0110082813,0, 79994.92178287532,0, 329689.6973590793,0
1000R1_10_5.csv,250,  0.17028497371112197,0.17959786390356003,0.1970318879945353,0.17891395309474514,0.19682386953913755,0.17877436995830187,  311361.3789059348,0, 328389.7418244163,0, 268021.7622647508,101, 327139.22976900433,0, 267641.40625506314,101, 326884.0058529545,0
1000R1_10_6.csv,250,  0.169797250669784,0.1789523727445521,0.11027153994276089,0.18039858557511165,0.12697974768366949,0.17844585895808096,  310469.5907735725,0, 327209.4790392732,0, 201628.47010156588,0, 329853.83932134,0, 232178.96723516195,0, 326283.33254758065,0
1000R1_10_7.csv,250,  0.0410388023244545,0.17932917142991583,0.061531107148917415,0.18029545137296357,0.05430642169794038,0.17877740378855364,  75038.31842536593,0, 327898.4450454215,0, 112507.93273161506,0, 329665.2612765875,0, 99297.79460167076,0, 326889.5531279135,0
1000R1_10_8.csv,250,  0.1945451306272938,0.17962588327066353,0.029259613674265276,0.1810424284242379,0.04415416517617699,0.17811821422288052,  269868.05521885084,94, 328440.97446454485,0, 53500.39678385994,0, 331031.0882173159,0, 80734.67349513383,0, 325684.2431839101,0
1000R1_10_9.csv,250,  0.12722856650947512,0.17796703689675147,0.19811786138679863,0.1799928293881664,0.19635920433601875,0.1784909861484003,  232633.92559709024,0, 325407.81961172394,0, 272747.4033368834,98, 329111.92532203917,0, 269531.7474136403,98, 326365.84637071955,0
1000R2_10_1.csv,250,  0.11778661945010362,0.14590121740959547,0.08501147817049777,0.14536402634774973,0.11362566122119681,0.14522200077254138,  197103.12795900626,20, 266776.3528787458,0, 155441.14368482973,0, 265794.11383494164,0, 206848.0654810778,1, 265534.4239869589,0
