data_path, num_vehicle, fheu1, fheu2, fheu3, fheu4, fheu5, fheu6, carbon_heu1, reject_heu1, carbon_heu2, reject_heu2, carbon_heu3, reject_heu3, carbon_heu4, reject_heu4, carbon_heu5, reject_heu5, carbon_heu6, reject_heu6
00C1_2_1.csv,6,  0.1479805136510581,0.3141830169888705,0.2792403507311883,0.307613262386051,0.28856048981143445,0.3131175278906139,  4613.60865394761,31, 2478.062912744062,111, 2794.3556414034842,95, 2536.1956371938645,108, 2753.3334878362098,99, 2894.540911696534,108
0C1_2_10.csv,6,  0.08173626057077887,0.13905676969121278,0.0920499019856177,0.14442622334638344,0.06232407318222203,0.07513252075537998,  4187.654033693424,7, 3060.9549157379743,37, 3563.5190647200325,15, 3572.4717561114567,36, 4057.496335177461,0, 4891.367204551665,0
00C1_2_2.csv,6,  0.263072445608341,0.2629273861802707,0.22936761901415947,0.20976642651631028,0.23167223742785947,0.238378564980572,  2875.411086240815,88, 2056.226013458704,93, 2624.498140442574,76, 2482.035605302065,69, 2774.5361641165096,76, 3211.1395194214797,76
00C1_2_3.csv,6,  0.056705171045439866,0.1383040316646758,0.1427379963053167,0.15422478493936903,0.05577500473272414,0.07343766928877404,  3691.687849569404,0, 4307.535249371623,29, 3300.614532528635,37, 3724.544685122239,39, 3631.1310500496616,0, 4781.026957785104,0
00C1_2_4.csv,6,  0.06370592689371468,0.07596501752814996,0.06294917616464456,0.07067145956098926,0.03479323315237442,0.0741715420072989,  4147.459427829309,0, 4945.565404895297,0, 3450.3995446395897,4, 4277.041368264775,2, 2265.1506680568486,0, 4828.8044170213625,0
00C1_2_5.csv,6,  0.12021634701485623,0.32184944916274183,0.24455422899055618,0.28198894235295857,0.2523982865126323,0.26146868723789274,  4425.555159991555,21, 2167.430906679497,116, 2803.453741792817,81, 2811.3494916532954,96, 3476.075202071805,80, 2771.0012911432086,88
00C1_2_6.csv,6,  0.10929323842341013,0.3263739482508381,0.27900833835608424,0.2792276181573369,0.22026206471126192,0.2770529840103376,  4038.3223795417844,19, 2623.9385044883616,115, 2617.3026462461694,96, 2631.5784620671216,96, 3327.2834411255913,68, 2490.002829550247,96
00C1_2_7.csv,6,  0.17927831208239056,0.31848884479618605,0.24381170687810436,0.2593393218746764,0.14656740441201968,0.2606553798766404,  4221.971629861997,46, 2110.593070915639,115, 2917.0614274595123,80, 2470.4245530287403,89, 4035.765982302017,34, 2556.10413472484,89
00C1_2_8.csv,6,  0.13615282244285704,0.3030536288170588,0.1482796674407259,0.21575913281805437,0.12636074688763402,0.22885789974275872,  5139.174142876236,23, 2401.297168575788,107, 3499.4467850490114,38, 3034.1281847156956,68, 4015.833987118964,26, 2915.2102831258503,74
00C1_2_9.csv,6,  0.12125585687538881,0.2500361242874094,0.11611841889706026,0.13681846016286842,0.07492994254858756,0.13700722399153636,  4169.334077729324,23, 2188.653155751935,87, 4158.7669436443475,21, 3401.078556672332,34, 4554.282219726398,2, 3413.3676851571613,34
00C2_2_1.csv,6,  0.09864078680321864,0.10631312589429924,0.07869295351803901,0.08772960967463113,0.08217275831213602,0.08654062462920356,  2067.463775075006,26, 1323.112458509526,34, 2064.582356340728,18, 2008.970233001783,22, 2276.404708539981,18, 1936.5944464405848,22
0C2_2_10.csv,6,  0.04954729394159518,0.026006244584470466,0.0433833890195605,0.03858041308424335,0.030122232288942737,0.039849409113892634,  3016.0382460591163,0, 1583.0496897688988,0, 2640.8296017314838,0, 2348.4632994891517,0, 1833.5977086300427,0, 2425.709507203966,0
00C2_2_2.csv,6,  0.0547726324175837,0.06276548570039729,0.055457795726634576,0.07171592647915684,0.05087257961355233,0.05765496607465239,  3334.1145614026527,0, 3820.654779411758,0, 3375.821758314956,0, 2396.99068391872,13, 3096.710911619594,0, 3509.567706389136,0
00C2_2_3.csv,6,  0.03441162713442288,0.0680657007845098,0.054607038061521306,0.06087077021203487,0.044529612577320736,0.07290109939007702,  2094.701350771765,0, 4143.288976646952,0, 3324.0345172370826,0, 3705.319835286701,0, 2710.6024150119415,0, 4437.628908642482,0
00C2_2_4.csv,6,  0.033004988066020716,0.06891606508898689,0.0444371807531279,0.06845465529593218,0.03208351091503073,0.07308648652043964,  2009.0765488662803,0, 4195.052273112942,0, 2704.975913648472,0, 4166.965379314068,0, 1952.9844778536549,0, 4448.913776715396,0
00C2_2_5.csv,6,  0.08283276921212124,0.09800164649613825,0.04509001384659825,0.08448378273665368,0.05428447975714946,0.08408952931462915,  2165.158177277029,19, 1422.8674737117412,30, 2744.7151086995796,0, 2417.0811713179114,18, 2850.131819035915,3, 2393.082213859865,18
