data_path, num_vehicle, fheu1, fheu2, fheu3, fheu4, fheu5, fheu6, carbon_heu1, reject_heu1, carbon_heu2, reject_heu2, carbon_heu3, reject_heu3, carbon_heu4, reject_heu4, carbon_heu5, reject_heu5, carbon_heu6, reject_heu6
h100c101.csv,10,  0.14403233486922562,0.40575675987013465,0.12998825377145112,0.32473749192085444,0.1749482707860433,0.3151171022013606,  2945.787093702477,0, 2122.4654644742864,61, 2658.553863203938,0, 1984.170493971637,46, 2666.8485147964916,9, 1888.6605832262935,45
h100c102.csv,10,  0.11014490599474107,0.23241651463183632,0.19205884611838825,0.19505637775267634,0.10719340329870639,0.2281083234024418,  2252.7125093887976,0, 2627.2182326259294,21, 2510.5543731932057,14, 2571.860676456761,14, 2192.347602044199,0, 2640.354798836808,20
h100c103.csv,10,  0.09310180268649901,0.14820598201158805,0.08769913162330523,0.14710138052057106,0.11497495406064323,0.1545310998306656,  1904.1424899716894,0, 3031.147619842684,0, 1793.645644218781,0, 3008.5560204016506,0, 2351.497919397015,0, 3160.5105886128813,0
h100c104.csv,10,  0.06809486847332404,0.15517867764618729,0.09089242175632932,0.14675254576924754,0.06962883286344744,0.15479200487587416,  1392.694111903514,0, 3173.755019961328,0, 1858.9556516476737,0, 3001.421560565138,0, 1424.0671539827633,0, 3165.8466870351917,0
h100c105.csv,10,  0.10987690805388045,0.3382049355176761,0.2701403056089897,0.3091467784275241,0.27226082554462155,0.3298448022709511,  2247.231345204083,0, 2057.112536421224,48, 1981.2715746187496,35, 2272.798071890843,40, 2024.6410045734526,35, 2189.8753682557244,45
h100c106.csv,10,  0.11769544595661101,0.32650633771965715,0.21260879749160355,0.28398196722188385,0.19606175843934312,0.3062658271168869,  2407.138133262466,0, 2121.596215543841,45, 2829.598545801282,15, 2264.364868716092,35, 2896.169455914243,11, 2213.8760999866468,40
h100c107.csv,10,  0.10352982778000133,0.2952912074289742,0.26561421912023125,0.3081298246456923,0.24064903200695803,0.19859542980516237,  2117.4191945473376,0, 2394.415592634201,36, 1989.9516898292616,34, 2150.7502430776644,41, 2188.0988975771097,27, 2542.9934740477315,15
h100c108.csv,10,  0.07668909599227995,0.28837027155179124,0.11787811763230681,0.2711989212763355,0.14384927926493746,0.27822216034092695,  1568.4655074631942,0, 2455.36444327362,34, 2410.8741822901948,0, 2104.1714832427415,34, 2942.0431924664695,0, 2349.0614341607466,33
h100c109.csv,10,  0.07089404427301617,0.2786587707405377,0.0896791014540784,0.1586918150886023,0.10415744074556581,0.1500518163303019,  1449.9435896074208,0, 2560.4887512027026,31, 1834.140506561376,0, 2739.362511904808,5, 2130.2552995475016,0, 2967.6502841965375,1
h100c201.csv,10,  0.10859665004177192,0.11403159181867578,0.1346307116449884,0.1185563868458405,0.11905247298905182,0.14054050671558985,  2238.4657373617442,0, 2044.3657380190011,3, 1550.5825689246897,12, 1831.5051939036653,6, 2453.9880524092523,0, 1774.4420279624715,11
