data_path, num_vehicle, fheu1, fheu2, fheu3, fheu4, fheu5, fheu6, carbon_heu1, reject_heu1, carbon_heu2, reject_heu2, carbon_heu3, reject_heu3, carbon_heu4, reject_heu4, carbon_heu5, reject_heu5, carbon_heu6, reject_heu6
00C1_2_1.csv,10,  0.09884199824097606,0.3595300291195269,0.22883363239507043,0.3069663494601719,0.27394309309962267,0.30122250224287783,  6738.850381436808,0, 3312.4117670304054,125, 4747.210874747151,64, 4138.247679911953,99, 4261.146328122615,85, 4255.434719982324,96
0C1_2_10.csv,10,  0.08754903023133329,0.16320584200926946,0.09001235881598953,0.10876966870954563,0.0595132734700764,0.12547342870724326,  5968.918337025892,0, 4512.764733201801,39, 5288.878015536156,5, 6398.116977470735,6, 4057.496335177461,0, 5162.587602981738,20
00C1_2_2.csv,10,  0.26787504316442534,0.2781578328691531,0.24919011304102376,0.2453376397166758,0.22539621665490506,0.17639180339664784,  4356.229873240583,82, 4378.90185213197,86, 4099.910773053203,76, 3837.2568223715894,76, 4173.660661338104,66, 5750.951353424627,37
00C1_2_3.csv,10,  0.05414778237821206,0.1303524695515749,0.07445182021350043,0.10261062610275486,0.053259566327578604,0.11214215532226046,  3691.687849569404,0, 6512.81306451939,14, 5075.976669565333,0, 6995.787915640901,0, 3631.1310500496616,0, 7645.628575073397,0
00C1_2_4.csv,10,  0.06083280593367605,0.09996687521441328,0.057107470885602855,0.09964330058068012,0.033224067262921514,0.10617409192738038,  4147.459427829309,0, 6815.542250848795,0, 3893.4735113519487,0, 6793.481577422912,0, 2265.1506680568486,0, 7238.737911177913,0
00C1_2_5.csv,10,  0.0898353957488681,0.3481482227454184,0.20038475566797348,0.25510841781525007,0.23148354035200702,0.2786089877789743,  6124.798179745989,0, 3214.811022700602,121, 4842.787545221104,52, 4503.40899339493,76, 5267.070377528747,62, 3731.27257177244,90
00C1_2_6.csv,10,  0.08174525511569013,0.2895555909721669,0.2409838765294704,0.2892578130641636,0.16954171166878843,0.25035372492744945,  5573.228520471661,0, 3460.007969552402,96, 4558.008112232066,70, 3778.9001267844083,94, 5114.328725598838,38, 5366.422726255518,69
00C1_2_7.csv,10,  0.14827203236037828,0.2994682325834765,0.23667430496008066,0.2592987169173723,0.09472204231398598,0.23750864843396302,  6208.159855097887,23, 3287.8469587249037,101, 4433.787145171912,69, 3941.1100787713603,81, 6288.36296951599,1, 4829.865081140938,67
00C1_2_8.csv,10,  0.12428725271137106,0.29272174943439416,0.12720006882026322,0.19434416687816222,0.1012712661920332,0.23400481323164296,  6947.283825733607,9, 4015.0644025499705,94, 4941.112422203628,22, 4939.743336482941,49, 6226.084904517986,4, 4251.786521220876,69
00C1_2_9.csv,10,  0.10083664530700093,0.22085789206971207,0.10202954500377547,0.1750459609419636,0.0842479094638738,0.17226526742324383,  5857.259257740588,6, 4203.4408003831495,64, 5938.588780814641,6, 4811.209344714483,42, 5743.854504456174,0, 4621.627204402035,42
